Label Ep Ev t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.000000000000000000e+00 1.310740414300594625e-01 1.965051002935853941e-01 4.249710284766239909e-01 2.578693621358816301e-01 4.032599727225604780e-01 5.815648630162177923e-01 9.419454728319818226e-01 4.292723609009087005e-01 5.530355448168828847e-01 4.773838101701112779e-01
0.000000000000000000e+00 2.033287322686788134e-01 2.879740988830434278e-01 9.767749996587329342e-01 5.695978874088538646e-01 3.533210675811942481e-01 4.163296074142793235e-01 3.414783046327168892e-01 4.328688631395484210e-01 3.727894483857182584e-01 5.123612110336466241e-01
0.000000000000000000e+00 8.528535117286836775e-02 5.812834840912733947e-02 2.205808684571264333e-02 8.093237719444790201e-02 6.758947540854949310e-01 9.652196688522348689e-01 6.292282218772041746e-01 6.322268155205446050e-02 6.212554114320806287e-01 5.467810649102582410e-01
0.000000000000000000e+00 8.370147581044627694e-02 7.005687395117790595e-02 8.451285837440667414e-01 5.619758300237185367e-01 6.683100941713754350e-02 5.311384083733659001e-01 7.499789586904297423e-01 3.884335101846098648e-01 9.490609420464712898e-02 3.376255017808410530e-01
0.000000000000000000e+00 1.138922773267878330e-01 2.483844396754269213e-01 7.008425503906972054e-01 4.495787423056212262e-01 5.952529142661884265e-01 8.272253960505446813e-01 9.301597036622881731e-01 3.062610150270631548e-01 6.780780549401774771e-01 4.256495960464674599e-01
0.000000000000000000e+00 1.119354138249750145e-05 9.326814686763737483e-02 3.110121003403715778e-01 2.004625082851196893e-01 6.377046933963853581e-01 8.015420223214279050e-01 3.274086408212265598e-01 2.159741703895922127e-01 4.938985287409567437e-01 5.284780947464144951e-01
0.000000000000000000e+00 5.769623553402583038e-01 6.783807341939384061e-01 2.888110944241826794e-01 2.822304522820973105e-01 9.033614319915697077e-01 5.030805836128593445e-01 1.182306381528230865e-02 4.124951488690031809e-01 8.802926079163392314e-01 4.981664697255052676e-01
0.000000000000000000e+00 3.334521383606129513e-02 1.237356181889507217e-01 5.011127838803839385e-01 2.479595515371206815e-01 3.680558011645089778e-01 9.183881719541220345e-01 7.875618393168264397e-01 1.583591841497430930e-01 2.976251110379293796e-01 5.968612365804206732e-01
0.000000000000000000e+00 1.119012021968493892e-01 1.900321461816103230e-01 6.723425742921915749e-01 3.316498606044193664e-01 2.519665013677414578e-01 9.760730487477337070e-02 5.563394972650655967e-01 8.639663374571653343e-01 2.963313202561334569e-01 6.270904108853986303e-01
0.000000000000000000e+00 3.185508058782275942e-01 5.174446934225166439e-01 3.172925986415082167e-01 2.587812906733146789e-01 5.911229639058250829e-01 6.968907366152721217e-01 2.860699406948155055e-01 2.899784064251528792e-01 4.521503102375735716e-01 3.559461014938509749e-01
0.000000000000000000e+00 3.759614511588876273e-01 4.196525513205529578e-01 7.511206849506832928e-01 5.920009294011023826e-01 4.123513202966555546e-03 4.420909155032332616e-01 8.222753719926533256e-01 5.442067494272544437e-01 2.439484396965996282e-02 3.228865937914959794e-01
0.000000000000000000e+00 3.498889730275918097e-01 5.218219216024503337e-01 5.283231689593166358e-01 3.960210060330302539e-01 1.156954886493973822e-01 7.720395440632494832e-01 9.906642090014108337e-01 2.604947014915695025e-01 1.295935177361018376e-01 5.572265960722294631e-01
0.000000000000000000e+00 7.714106186212893457e-02 4.378345134899487567e-02 3.822811320159092419e-01 3.160687572742135742e-01 4.529447302946909004e-01 6.109009474459946576e-01 9.993958368174289397e-01 4.797215774559557833e-01 5.731939759412044699e-01 5.838838415876440591e-01
0.000000000000000000e+00 3.402088837339709571e-01 4.500146969604922886e-01 1.871473662104375935e-01 1.559926988669282366e-01 5.687743177952397922e-03 4.484077582177661281e-01 8.758886870459909879e-01 5.580726827808996093e-01 4.608501431292472139e-02 5.830463915516339579e-01
0.000000000000000000e+00 9.830892186508682906e-02 3.133641967911839910e-01 6.307607860780715114e-01 5.648460317622001625e-01 5.090590846232302402e-01 2.332340712798777194e-01 4.820420580717198478e-01 6.902643727992316958e-01 6.449507402115149945e-01 2.263453260980143322e-01
0.000000000000000000e+00 5.034808794788240421e-02 1.770358744452629474e-01 4.706606578326940071e-01 3.687033123767458065e-01 1.681461903935529412e-01 7.579803231626591753e-01 9.588814024172103156e-01 3.521406758489593614e-01 1.673142462239636807e-01 2.404212480729809864e-01
0.000000000000000000e+00 7.745190775260303584e-02 5.398375396599548737e-02 5.659849114911548185e-01 4.879877825173286610e-01 1.119741733271272244e-01 4.943126039101146674e-01 9.907700335715439177e-01 5.876674656630459515e-01 1.632131613756697130e-01 5.434674872585719685e-01
0.000000000000000000e+00 5.926165330770686440e-02 3.103081367397114362e-02 2.099001622256846389e-02 1.058806427478371504e-01 5.237431257081972547e-01 9.889992721338539683e-01 7.355145959589588500e-01 4.016380857525075898e-02 4.765384458454236527e-01 5.238897562851926315e-01
0.000000000000000000e+00 4.477352117606916981e-01 6.489302172347468645e-01 6.173240333480101150e-02 1.172940951874164028e-01 7.023737471559321488e-01 2.986777794778645578e-01 9.109392202143112849e-02 7.051244176009809905e-01 5.815905721099412506e-01 4.947823851089699354e-01
0.000000000000000000e+00 4.455609190005851983e-01 7.056168248732881398e-01 8.744382580441993902e-01 4.034444382905899573e-01 3.424623177131828067e-01 5.861707577868259245e-01 9.431518748507040639e-01 5.705025260315517155e-01 3.466423737170581942e-01 5.379658402668411332e-01
0.000000000000000000e+00 1.397273927891955481e-01 1.383393735355779586e-01 9.980628060782623656e-01 4.645640964146515728e-01 5.198840325403812912e-01 2.103032465989724820e-01 3.878263761803113496e-03 7.434718322141764535e-01 3.958035899387619683e-01 3.939695777393550369e-01
0.000000000000000000e+00 3.403475478773638763e-01 4.524255350439036483e-01 6.201472598570206829e-02 1.530525498733075196e-01 1.067625342677771538e-01 4.438848787229894843e-01 9.714403851498429887e-01 6.372761418029956326e-01 1.601772720148952334e-01 4.235871788283072092e-01
0.000000000000000000e+00 5.225957814258362921e-01 7.568904922186302509e-01 5.569586596357329888e-01 3.463258086914358103e-01 6.708558789805617595e-01 2.371057872217920970e-01 3.392734687970222485e-02 7.875780257251577821e-01 5.373874008516592582e-01 4.186221259567518005e-01
0.000000000000000000e+00 4.876795390997821777e-01 6.511965212231881628e-01 2.089721730278868983e-01 2.254028395026672626e-01 3.046462262555375000e-01 8.025642170649721630e-02 5.199517754165257077e-01 8.898437420314520008e-01 3.594481550138137194e-01 3.990532722472264204e-01
0.000000000000000000e+00 4.789262991562867611e-02 1.953150875727165670e-01 3.098058736055480655e-01 1.097338222133963370e-01 7.193040999825690562e-01 6.577009430394225031e-01 9.587979456450412830e-02 3.132950605041256997e-01 5.509179493829009511e-01 7.384361289713502474e-01
0.000000000000000000e+00 6.653469083606333712e-01 7.061047605806893834e-01 3.912945284971702242e-01 3.105026588686712330e-01 9.946556529483792097e-01 4.925079469367144580e-01 7.804224528585546050e-02 4.658107656782330408e-01 9.862425822099705197e-01 4.685700093160414248e-01
0.000000000000000000e+00 1.668945209448771830e-06 1.427264371093925344e-01 2.817283442763784396e-01 1.927175775138074698e-01 5.607255271392170837e-01 5.900832295555118456e-01 4.284742778309001965e-01 5.450609909466738179e-01 4.475090242091012693e-01 6.171593346546997427e-01
0.000000000000000000e+00 1.164540626362539771e-01 2.565230334912341759e-01 9.660678663802080290e-01 7.329296719529310167e-01 2.240336662820908709e-01 4.593637472016003365e-01 5.114312479408575918e-01 4.260643266199865553e-01 2.775113226702805025e-01 4.811424171121445603e-01
0.000000000000000000e+00 1.480067399951595468e-02 5.069570357492805823e-02 9.699988155360408371e-01 8.289585207320309124e-01 3.192593221951424143e-01 4.039681617739033781e-01 9.425258843230774897e-01 6.579842299824605334e-01 4.479165789795787056e-01 5.293681444024834759e-01
0.000000000000000000e+00 1.317625742046470982e-01 1.237174725642104373e-01 8.709664702700299355e-01 3.277911202552639125e-01 1.634198229551276360e-01 3.345082839068201919e-01 4.266550225108266536e-01 5.561343450129655475e-01 1.609791883166192816e-01 3.812397261381160196e-01
0.000000000000000000e+00 1.315538981061907808e-01 9.580747002425532566e-02 8.044371852824605540e-01 5.834655487147486497e-01 2.659410142917105202e-01 7.252725913653986778e-01 9.169648053825114609e-01 2.646442422326407140e-01 3.994405929689681112e-01 3.116844892670131983e-01
0.000000000000000000e+00 5.006353280137822992e-01 7.487922461939988672e-01 3.148232738095406158e-01 2.236538795452638340e-01 9.198073352128806057e-01 5.690684047268040890e-01 4.570558469245966648e-02 3.524103546172512313e-01 8.574766835878256943e-01 2.863357697348523079e-01
0.000000000000000000e+00 1.173269593873772637e-01 2.264363538232989914e-01 9.374877432738513150e-01 6.110490605623875027e-01 9.779547984971992403e-01 4.369293030597082295e-01 1.506835128858751705e-01 5.560809355742276638e-01 9.308212549225702848e-01 6.299475528255265022e-01
0.000000000000000000e+00 5.903151647150454151e-01 7.007746705376899365e-01 2.373696749665694106e-01 6.942868851655514817e-02 8.097145064764628142e-01 5.288255663626657554e-01 4.643693920883595894e-03 3.629098410650226647e-01 7.521906045547721575e-01 9.738771112348925119e-01
0.000000000000000000e+00 5.543450642492565583e-01 5.804196720398081544e-01 6.331179115997027651e-01 3.207937447760098593e-01 6.183614954944455233e-02 3.044633890305081803e-01 8.121683095274351283e-01 6.876271627166324896e-01 5.988215015585779399e-02 6.613880300046222072e-01
0.000000000000000000e+00 3.615782290678478117e-01 5.628291393034027257e-01 1.769216262670182394e-01 1.858422558990628914e-01 6.219887130710274326e-01 3.919532609118741018e-01 9.625305282456758649e-02 6.372997856752540269e-01 5.078160551613378759e-01 4.655992271316915510e-01
0.000000000000000000e+00 4.980438497559662725e-01 6.581481620950967448e-01 2.114893997532337200e-01 1.684955248828448049e-01 6.091898537063389352e-01 4.820708850456810746e-01 1.717644547299523872e-02 4.348309990159012761e-01 5.062198783273684777e-01 5.895337843391863508e-01
0.000000000000000000e+00 1.913203937703195174e-05 9.920374833758652255e-02 6.025794873066419033e-01 5.117106803331230580e-01 8.389093395774178674e-01 7.203070164506926165e-01 6.008538456363310409e-01 3.754315521913333398e-01 7.987636216735127803e-01 5.278492245965382690e-01
0.000000000000000000e+00 7.930984255096115709e-02 5.407356461523118996e-02 4.388240278333510047e-01 1.999356886137100275e-01 3.780415548193183928e-01 5.177078189820829568e-01 9.968878064297173047e-01 5.798933707873452637e-01 4.956402369792520801e-01 3.939916725784437523e-01
0.000000000000000000e+00 1.570583298405141474e-05 1.240907244212240829e-01 7.055594902434947358e-01 5.648224888508757147e-01 7.314865758356727810e-01 4.479474101072717374e-01 1.339135567059496212e-02 3.721312245766962290e-01 7.124193477153426546e-01 5.438229428545645616e-01
0.000000000000000000e+00 2.350304559411029448e-01 2.012962713433003314e-01 2.714450568885033444e-01 1.088475046788905942e-01 5.223055731164583104e-01 6.568945330826672091e-01 9.662524264374559024e-01 4.335380858190353015e-01 5.740729080540287743e-01 7.403679785337639041e-01
0.000000000000000000e+00 8.141533400530230613e-02 7.062715471621042185e-02 8.865861661253686687e-01 6.256108796359134416e-01 9.649144604660891966e-02 3.969453362392955653e-01 5.764377481537000802e-01 4.652127208709188610e-01 1.070277566386988455e-01 6.059169466554915617e-01
0.000000000000000000e+00 2.250651614097959607e-01 3.638206618990428298e-01 8.310176277692395974e-01 5.213066037888900439e-01 2.015712746253476850e-01 1.037459707948920618e-01 4.223428034758257010e-01 8.400521505020492885e-01 2.063466643965319314e-01 6.287876064385959918e-01
0.000000000000000000e+00 2.539681669596763891e-01 6.853407735688858970e-01 5.722928381068688175e-01 3.748377715234099128e-01 4.330137817272490253e-01 1.946311266330176259e-01 5.831908028061428828e-01 7.473056930192439884e-01 5.991418194877564662e-01 7.174481882960307422e-01
0.000000000000000000e+00 2.526574317448932109e-05 6.543923843194301981e-02 9.151208322151713759e-01 5.918648910198935909e-01 7.271035987252409960e-01 1.048351364580530909e-01 8.344372324012860886e-04 8.523483354240246612e-01 6.661631746280050059e-01 6.200213863064476527e-01
0.000000000000000000e+00 4.925919539577914286e-01 7.649668269361441508e-01 2.813032338042072422e-01 2.638855799679573622e-01 9.009589987442184755e-01 4.016049429294072937e-01 5.602640029589434079e-05 4.746868108744553005e-01 8.726464372023545746e-01 2.306434950148447127e-01
0.000000000000000000e+00 1.241752492194101720e-01 2.109164807347545800e-01 4.206109343782285515e-01 2.663914075568865059e-01 2.221490531315390982e-01 5.598902779641408145e-01 9.904448765752353889e-01 5.685000505330307652e-01 2.695666107838221581e-01 6.813038073493730140e-01
0.000000000000000000e+00 7.581525172969715010e-02 4.878094149319348038e-02 3.415567990817977573e-01 2.244586450567256364e-01 5.105490676912128878e-01 6.469164754768582659e-01 9.715750205572151188e-01 4.661685352226488943e-01 6.038448227206839602e-01 5.414908056650011847e-01
0.000000000000000000e+00 5.403970875976883415e-01 7.639492890899961530e-01 7.445595019547851523e-02 1.096698199261174622e-01 5.108480475296950374e-01 3.228684238974179332e-01 4.587219631827377797e-01 5.550250251143309388e-01 5.973802675101397286e-01 7.138818095959447163e-01
0.000000000000000000e+00 1.212816443913956183e-01 2.628842352381255965e-01 5.885292128318171390e-01 4.246733967826079592e-01 4.162382240876261186e-02 4.238319554303502934e-01 9.216003140542138317e-01 6.448983451241676601e-01 1.135604462891330324e-01 4.364510241439991667e-01
0.000000000000000000e+00 3.079841075398133121e-01 5.975370091152834018e-01 5.330791252149464921e-01 3.171092545997753476e-01 3.821057188685214046e-01 3.663694048607125109e-01 8.216333659732549810e-01 6.101781928950809064e-01 5.390945362271212238e-01 3.836136973683108575e-01
0.000000000000000000e+00 1.758324796704344162e-01 2.771334423165782712e-01 8.568027361701355815e-01 5.973894794958978238e-01 1.555263812780897092e-01 2.881563383431689496e-01 4.121696858648386530e-01 5.933852552535650027e-01 1.431759545032230130e-01 3.090375561185361164e-01
0.000000000000000000e+00 4.444769013042710465e-02 7.721460698378614096e-02 1.886218628179480161e-01 1.985601213240277829e-01 6.623292506208311448e-01 7.099532241513146769e-01 8.411992251218787242e-01 4.121525559335832423e-01 7.683914311388418961e-01 5.418741240351334643e-01
0.000000000000000000e+00 4.672528667407846448e-01 6.133027949220467567e-01 5.005259110059503413e-01 4.044714618117373206e-01 3.019581218173782444e-01 9.385102971068327582e-01 8.929569964805774696e-01 1.092301469348777032e-01 2.625657775609749889e-01 1.766143979053498847e-01
0.000000000000000000e+00 1.852114119498719460e-05 1.505821418045672488e-01 6.592141285596375688e-01 4.568387915180336378e-01 6.498169864737987078e-01 3.719869280624152341e-01 1.208126188381347110e-01 4.503449398967557804e-01 6.925652419236983937e-01 3.872618308667198361e-01
0.000000000000000000e+00 1.273934588144726987e-01 1.583387133335252550e-01 2.659815601061162327e-01 1.722376548657997830e-01 6.226261746433755517e-01 5.757006683473018249e-01 6.381796064487423870e-01 5.789299345102788541e-01 5.262440473647377326e-01 6.908797480767712162e-01
0.000000000000000000e+00 4.397928935107807136e-01 5.789615496342511713e-01 4.170648973778945945e-01 2.843222782760177481e-01 6.144037325354522183e-01 8.708158878045193507e-01 4.394931279570382654e-01 1.137190033484227203e-01 4.700331080975482800e-01 7.479813016596608133e-01
0.000000000000000000e+00 8.408540450126339438e-02 1.264147850708024490e-01 5.828169580634334768e-01 2.947549821891772837e-01 2.488819110465309570e-01 2.975081092448088604e-01 8.687923732026606727e-01 7.420157862892504674e-01 3.607838728571795550e-01 5.798499485304914325e-01
0.000000000000000000e+00 3.248063225630617445e-01 4.529002700906612500e-01 1.583851747092628326e-01 1.043040973664206561e-01 8.052432681698973305e-03 5.356196367443590844e-01 9.389836042882570011e-01 4.830938808908045168e-01 4.881537249913892040e-02 2.711532234977834799e-01
